id	text	author_id	label	AID1	AID2	AID3
1300717582333476865	@StefanRausch13 @COMPACTMagazin Vollkommen richtig. Das ist unser Haus. Wir haben ein Recht dort zu stehen!	880000736091885568	not	not	nan	nan
1241797078969470978	Gedankenexperiment: Ihr habt 4 Wochen in einer Waldhütte verbracht um in Euch zu kehren &amp; lest heute die Schlagzeilen: - Italienisches Militär als Sargspedition - #Kontaktverbot in DE - Alle Sportevents abgesagt - Merkel in Quarantäne  #COVIDー19 #covid_19DE #coronadeutschland	1265338488	not	not	nan	nan
1325403104309882880	@COMPACTMagazin Jeder der glaubte das wir mal eben zwei Wochen Zuhause bleiben und alles ist wieder gut war ein Fantast...genau so ist es mit dem Mensch die glauben das diese Maßnahmen nur im November gelten 🤦🏼‍♂️	1059776282806890497	not	nan	not	nan
1277379157748482048	Wieder Wuhan https://t.co/chPsZT2VCx	884095964730019841	not	not	nan	nan
1320069657752002560	@TeamKenFM Schönste Propaganda in der Diktatur! Selbst Bernays hätte es nicht besser machen können. Die Ärzte sind ja keine Künstler, nur ein paar nichtsnutzige Versager, die der Kohle wegen ein verbrecherisches System unterstützen. Wie alle Profiteure und Einflussagenten in jeder Diktatur!	1144025783800758272	abusive	abusive	nan	nan
1292211532877635584	"@ASAP_Mueller @diefrauneumann Mit der ""Politik"" ist eigentlich die Regierung in D und anderen Staaten gemeint, die #Corona als Vorwand nutzen um bestimmte Entscheidungen am Volk vorbei zu drücken!"	1275014036032294914	not	not	not	not
1308015578851008513	@TeamKenFM @Bibi41102713 Wann kommt dieser Mann vor Gericht? Es gibt hohe positive Testergebnisse aufgrund hoher Testzahlen. Es handelt sich nicht zwangsläufig um hohe Infektionszahlen! Die Zahl der Erkrankten und die Zahl der in Intensivbetten ist extrem niedrig. Testpandemie!	1116784507934445568	abusive	abusive	nan	nan
1320402827987083264	@mercilessly @TeamKenFM Ich würd mal sagen, das Haintzelmännchen hat provoziert. Er fühlt sich ja dermaßen geil dabei.	1259752349448503296	abusive	abusive	abusive	abusive
1233545309357314054	Zählt das Senden von benutzten Taschentücher an Politik Büros während man eine Influenza hat eigentlich als Terroristischen Akt mit Biowaffen Einsatz? 🤔 Frage für einen Freund. #noafd #fckafd #fcktwitter https://t.co/yW84xBHRlB	975515084859506689	not	not	nan	nan
1291286554728714241	Dieses Szenario sollte man schön im Hinterkopf behalten. Ich will Corona NICHT verharmlosen, geschweige denn daran erkranken aber diese Panikmache kotzt mich an. Infiziert heißt nicht gleich krank ‼ https://t.co/UEgcjTvsu6	1259518657107025921	not	nan	not	nan
1357395112712617986	@yellowheadset @BenjaminLaepple Was der lockdown mit den Leuten macht,,,🤣🤣🤣	864853753039650816	not	not	nan	nan
1299779461370478598	@dddd1212121212 @TeamKenFM Oder mal anders gefragt, wie wäre denn deine Lösung? Und jetzt weiche nicht wieder aus!	941813958780047360	not	not	not	not
1337885670602387458	@BhaskusMaximus @estherjantosch @TeamKenFM @Martin45385734 Foto bitte nicht vergessen 👍	811906708243120128	not	not	nan	nan
1342421456190365696	@COMPACTMagazin Ärzt*innen, die an der Uni entweder nichts gelernt haben oder das Gelernte einer Wahnvorstellung opfern, den Raum für schwachsinnigen Populismus unter dem Vorwand der Medizin zu nehmen ist nur recht und billig.	3184597809	abusive	nan	abusive	nan
1254369096575188992	@GerdMannesAfD @briefbeschwere2 @AfD_Bayern Die Regel ist schon logisch: Überfüllte Picknick Wiesen müssen vermieden werden, takeaway soll zur Rettung der Gastronomie erlaubt sein. Sie können doch nicht für jeden einzelnen Fall eine eigene Regelung schreiben. Falls doch, zeigen Sie wie das funktionieren soll #Corona #AfD	1230857421867880450	not	not	nan	nan
1343646020006248449	Die chinesische Justiz verurteilte die Bloggerin Zhang Zhan zu einer vierjährigen Haftstrafe, weil sie über den Corona-Ausbruch in Wuhan berichtet hatte...   Korrekt berichtet, wohl bemerkt.	55554468	not	not	nan	nan
1355895128934776834	💥HEUTE TROTZ VERBOT - DIE MENSCHEN ZIEHEN DURCH WIEN UND FORDERN: „KURZ MUSS WEG“  #Wien #Oesterreich #KurzMussWeg   #Frieden #Freiheit #Grundrechte #CoronaDemo #Lockdown #Ausgangssperren #Coronamassnahmen #GreatReset https://t.co/xz1jsmsci3	818876539202891776	not	not	nan	nan
1322923313539284992	@Hayyy1985 @TeamKenFM @welt Von denen ausgehend, deren Beiypiel folgend sogar nahezu die ganze Welt, bisher bereits zigmillionen Verhungerter wegen weltweiter #corona bullshit-#lockdown	1124562535427051521	not	not	nan	nan
1330543741300510728	@AndreaSchlegel3 China, nicht nur massenhafte Pestizide und Schwermetalle, sondern auch noch modern slavery.  https://t.co/2NBS1fHjhd  https://t.co/VGhMcXyNHU Die Corona-Vieren werden wohl nicht die letzten sein.	1044215098217308160	abusive	abusive	nan	nan
1346225555126026245	@TheMechanist9 @DiggeTonne @marinabygold @MilanoStremitz1 Asymptomatische Ansteckung hat sich nicht bestätigt.  Die Chinesin, die bei Webasto vermeindlich gesund Menschen ansteckte, nahm Paracetamol um Symptome zu unterdrücken.  Wuhan Studie mit 10 Mio Chinesen  https://t.co/ORNM6Q24Mr  Hier besprochen https://t.co/IZP8Y972Pu	96000129	not	not	nan	nan
1321444401646837761	@MiGrPhotography @TeamKenFM Wie wäre es mal mit einem Link? Ich habe hier etwas gefunden über ihn und den PCR Test in einer Österreichischen Zeitung. https://t.co/q6SfmQFha4 bzw. https://t.co/VbNll0VngV So neben bei die WHO empfilt den Test zum nachweis der Bruchstücke im Blut auch.	933384779197767681	not	not	nan	nan
1336734812032413698	@PH18093424 @klarsichten @tagesschau Die Dumpfbacke leidet unter selektiver Wahrnehmung 🤷‍♂️  https://t.co/FsUjcEM1NF	1064595416342253569	abusive	abusive	abusive	abusive
1325812628703354880	@SET0__KAIBA @Tr67945166 Wie du meinst 😚	1261013677295181826	not	not	nan	nan
1269693450871595009	@KoBjoern @ellimination1 @TeamKenFM Fiktiv? Was ist fiktiv?  Fiktion kann schnell zur Realität werden durch selbsterfüllende Prophezeiung (Self fulfilling prophecy). Beispiel: Bankrun.  Wage den Exkurs ins Finanzsystem:  Großbanken / Hedgefonds.  Geld ist das unmittelbare Instrument der Machtausübung. Wo ist Geld?	1054530073045450753	not	nan	nan	not
1311007402704154631	@MisterErrorr @huibuhj Was den Judenvergleich betrifft den finde ich auch absolut unangemessen. Ich stehe der Bewegung daher auch ambivalent gegenüber. Trotz Bauchschmerzen finde ich es aber gut dass überhaupt welche für unsere Grundrechte auf die Straße gehen.	1223701403874578432	not	not	nan	nan
1305435478246776832	"""NACHWEISLICH sind  VÖLKERRECHTSVERSTOßEND und BUNDESGESETZWIDRIG elementare Schutzfürsorge- und Beteiligungsrechte von ca. 13 MILLIONEN Kindern und Jugendlichen verletzt worden."" Video: https://t.co/zAMSe39alp"	1036270573138141187	not	not	nan	nan
1327901594319527937	@viruswahnsinn @TeamKenFM Gibt's dazu mehr zu lesen?	362373354	not	nan	nan	not
1341502252377358336	Für die Plandemie / Fakedemie Scheisselaberei der #Covidioten einfach nur ins Gesicht. Und mit solchen Fakten, fliegen die #Querdenken VollTrottel mit ihren Pseudoklagen auch auf die Fresse. https://t.co/pP9JERE0cY	21178133	abusive	abusive	nan	nan
1348030855369936896	@RobertoMatthes1 @TheMadRitter Für „keine Antwort wert“ schreiben Sie aber sehr viel.😂 Viel reden, nichts sagen. Wenn das nach 12 Monaten Plandemie Ihr „Wissensstand“ ist, sollten Sie einfach mehr selbst! nachdenken. Aber das ist wahrscheinlich nicht möglich.	1289680330190917636	abusive	abusive	nan	nan
1322511867319865345	@MichaelStal @TeamKenFM Na da nähern wir uns doch schon an. Das sehe ich auch. Diskos, Pubs etc. sind eher schwierig, wie ein Restaurant, wo man gezielt die Kunden führen und registrieren kann. Kultur kann immer noch vieles draussen stattfinden, in grossen Hallen auch indoor.	1278714738336305152	not	not	nan	nan
1241645860343230464	@AhmadMansour__ Die Geschichtsbücher schreiben eine andere Geschichte. Pest, Cholera etc. haben niemanden vor Krieg, Verfolgung geschützt. Keine Epidemie hat den Nahen Osten vor Konflikten geschützt. Kein Virus hat den Menschen etwas gelehrt. Es ist noch ruhig keine Plünderungen etc. Abwarten.	1159533877720997888	not	not	nan	nan
1298641670163116033	@COMPACTMagazin Aha Diktatur, naja dafür haben wir es gut hier in Deutschland.	1246806540	not	not	nan	nan
1293222665885487106	@fawxgaming @Gewalthummel @Niederhalter75 @Thinkaboutit28 @TeamKenFM Mein Tweet war eigentlich zustimmend gemeint und auf Hannelore bezogen 😅	1289908686513680394	not	not	nan	nan
1315239430806880257	@TeamKenFM Es steht folgendes darin und das kann es ja nicht sein: Die Beibehaltung dieser Maßnahmen bis ein Impfstoff zur Verfügung steht, wird irreparablen Schaden verursachen, wobei die Unterprivilegierten unverhältnismäßig stark betroffen sind.	489718668	not	not	nan	nan
1247446115030630400	"NWO-Phantasien im Endstadium  Friedensnobelpreisträger Kissinger zur Corona-Krise: Es gilt, die ""liberale Weltordnung zu schützen"" https://t.co/5GBuy1C4G1"	490590287	not	not	nan	nan
1295250859488681984	@herold_gunter @MScHome @TeamKenFM Nur zur Erinnerung https://t.co/O9pjFZ9OPe	1133290261180833792	not	nan	not	nan
1315231313922850816	@BILD Ich lese schon lange eure Corona Zeitung nicht mehr.	170226993	not	not	nan	nan
1300354497269706752	@IScienceRulezl @Emma_nzipiert @Friedensengel54 @TeamKenFM @querdenken711 Am Anfang der Demo kam die Ansage. Für Dich ist es aber nicht suspekt, dass es im Bundestag eine 'Querfront' aller Parteien zu den Corona-Maßnahmen gibt, oder in den Leitmedien? Aber Du machst Deine Meinung an 1-2 Personen fest? Dass ist also Deine Art von Kontaktschuld?	1240683665237192706	not	nan	not	nan
1361393220652044298	@TeamKenFM Und wo sind die Millionen an Spenden geblieben ?  #Querdenken Sumpf 🚨	808886086881648640	not	nan	not	nan
1338209518241583111	@TeamKenFM Guckst Du: https://t.co/rkfPPaZDjC	3373681103	not	not	nan	nan
1252616372636594177	@COMPACTMagazin 😂😂Taz,welche fast nur Werbung für Linksextreme Parteien und Projekte machen sind halt zurückgeblieben 🤡🐒 Weiter so @COMPACTMagazin 🇩🇪	1252344537718104064	abusive	nan	nan	abusive
1311930309525544961	"@welt Eine weltweit einheitliche Währung. Darauf läuft es also hinaus. Alles während der Corona Pandemie, der forcierten Massenmigration, dem Aufstieg des Linksextremismus in den USA, dem Erstarken des Linksextremismus in West-Europa. ""Neue Weltordnung"" doch keine Verschwörungstheorie?"	1235193816874876929	not	not	nan	nan
1293697888573362182	@tomdabassman Aus Asien kommt Corona, vergessen? Weil sie alles mögliche essen was nicht bei 3 aufm Baum ist. Oder die Menschen unterdrücken, foltern, vergewaltigen, misshandeln.....nimm dir diese Asiaten zum Vorbild	1290792223035011074	abusive	abusive	nan	nan
1336282804007661568	"Der identitäre Sellner-Sidekick Friedrich Langberg bezeichnet COVID-19 als ""Schnupfen"" und wirkungsvollen MNS als Windeln.  Dass Identitäre nicht nur primitive Rassisten, sondern auch noch #Covidioten sind, beweist hier Langberg, der unsere Medienlandschaft ""brandroden"" will. https://t.co/TVhRwLU9fF"	852165065604292609	abusive	nan	nan	abusive
1350720634012258307	@ChristianK_C @BesorgteBrgeri2 @drumheadberlin @BILD Diese Vorgehensweise ist ein Verstoß gegen Grundrechte.	1339111346470854657	not	nan	not	nan
1331918996149579779	@travelflo @TeamKenFM @rheinpfalz die ist doch süß, verwende ich auch oft den Gif	811132045237874688	not	not	nan	nan
1346102925764997122	@COMPACTMagazin @SchwarzeHexe5 Aber dafür müssten die unfähigen 🇩🇪 Politiker ja selbst denken und das ist mit sowenig Masse zwischen den Ohren und der Verachtung gegenüber dem eigenen Volk ein Ding der Unmöglichkeit! 🤬🤬🤬	3102538816	abusive	abusive	nan	nan
1320048685657563138	@BearSpirit888 @TeamKenFM Dann geht´s dem Getränkeschuppen noch zu gut.  Hier heißt es zwar auch immer Kartenzhalung bevorzugt, aber wenn man Bares hinlegt, nehmen sie es.	1011647286441644038	not	nan	not	nan
1306301948296146949	@AK_Meier @claudelemon @digitalblamage (Quelle? ...)😗Excessdaten... Wussten Sieschon,dass alleine durch Lockdown, Panik und Isolierung viele gestorben sind! Sehe da in Schweden nichts! https://t.co/8bPplwCin7	1275159960578658304	not	not	nan	nan
1352127343851151366	Die Chinesen freuen sich den Markt zu übernehmen, so was kommt raus wenn ein Virus auf  unfähige Politik trifft. https://t.co/9SwGLIGYOc	3816762443	not	not	nan	nan
1290526822506074112	Warum klappt das hier nicht?  https://t.co/8B3ykItbv6	1254474635061714944	not	not	nan	nan
1318224913111670785	@ThomasOettinger Und es ist ja wohl leider nicht die einzige Einschränkung von Bürgerrechten auf Grundlage äußerst schwacher Fakten. Das fängt beim PCR- Test an, geht über den Schutz von Masken bis hin zu den Postulaten von Koch.  Es ist halt nicht so einfach, wie es scheint.	452384769	not	not	nan	nan
1325802176917147653	"@TeamKenFM Euer ""alternativer Journalismus"" ist wie die alternative Physik vom #Nazicovidioten Naidoo. Ihr macht Journalismus und die Erde ist 'ne Scheibe"	713283440431509504	abusive	abusive	nan	nan
1345679856294649856	@watchitsybil1 @COMPACTMagazin Wo beschwere ich mich darüber?  Allerdings sollte man im Ossylanten Land so langsam mal die ZWANGSIMPFUNG einführen, das Pack ist mittlerweile untragbar geworden!	1223935494347685888	abusive	nan	abusive	nan
1308675154160082945	"@TeamKenFM Jordis Frommhold, das ist die Lungenärztin mit den etwas fraglichen ""Langzeitfolgen"", oder?  Abt. ""German Angst"" 2:1 Vorverteilung muss wohl sein. Immerhin beginnen die ÖRR mit ""covidioten"" zu reden!"	979419537807478784	not	nan	not	nan
1300810785871007746	@Macintosh1968 @cehaka @TeamKenFM Es wird der Tag kommen an dem die Klagewelle aus den USA über den Entwickler des PCR Tests, der nichts besagt, hereinbrechen wird. Leider dauert das noch etwas, aber es wird kommen	1272315471510016002	not	not	not	not
1313225656440967168	@TeamKenFM @Leia19700 Jetzt noch einen Stummelschnauzbart. Nicht breiter als sein Riechorgan.  #BackToTheRoots	49953809	abusive	nan	abusive	nan
1281715510774816768	*** BITTE MIT EUREN FREUNDEN IN GANZ EUROPA TEILEN ***  11.7. Großdemo in Stuttgart - Fest für Freiheit und Frieden  Europaweite Live-Übertragung Fest für Freiheit und Frieden über L-TV/Astra Digital | 11.07.2020  https://t.co/rvJrd3ZTIj	962318245461151744	not	not	nan	nan
1295082105827991553	@COMPACTMagazin Russland hat für was genau noch mal gerade diesen Impfstoff entwickelt? https://t.co/jI5JkxoAiZ	781950015858176001	not	nan	nan	not
1320737369784537088	@Thinkaboutit28 @TeamKenFM Welches Elend?	1124562535427051521	not	nan	not	nan
1334783446850400257	@Graf_Anarcho Du mußt auch bedenken, viele Tote sind nicht an, sondern mit dem Virus gestorben. Und vermutlich sind auch viele Todesfälle auf Influenza zurückzuführen, die falsch positiv getestet wurden.	1312364846617448449	not	not	nan	nan
1354128972624384001	@FriedlindeMlle1 @TBreitschneider Sieht so aus als ob das auch in England passieren würde. Das ist ein #GreatReset den ich unterstützen würde. #WirMachenAuf #lockdown https://t.co/r3TbAC8Hn3	786518252838989824	not	not	nan	nan
1320488588245610496	@Thinkaboutit28 @TeamKenFM Ich hab im Internet gelesen, das Lauterbach die Fließrichtung der Elbe umdrehen will, um die Nordsee trocken zu legen. Wahnsinn, was hier passiert.	750772338925400064	not	nan	nan	not
1361241119099674624	@Wissing Zur Erinnerung Israel hat nur 8 Mio Einwohner und ist somit ein perfektes Studienland für #BioNTech &amp; den Rest der Welt.  Mit einem Gesundheitssystem, was Sie als 1. es blockieren würden.  Deutschland kann wiederholt von 🇮🇱 lernen. Hören Sie einfach auf #Drosten, statt zu hetzen.	2403082631	not	indifferent	not	not
1312280863204356096	@ViktorBaranoff @EIKE_KLIMA Diese heraufbeschworene Klimakrise ist ein Klimawandel, der sich stetig wiederholt. Deutsche stehen auf Krisen, ob Klima, Virus, Asylkrise.. alles muss dramatisch sein. So krank 😠	949716485068541957	not	not	nan	nan
1356175846827057157	Die Verbrecher haben wirklich ganze Arbeit geleistet. #Unbelievable #DeepStateExposed #NWO #Corona https://t.co/IW7hcXf8PV	488615658	abusive	abusive	nan	nan
1335628379358453761	Hier ein kurzer Zusammenschnitt der skurrilsten Ergüsse unserer #DeepState Marionetten zu grundlegenden Fragen der #Corona Politik. Mein Fazit: kannste nicht erfinden was die absondern. #Strunzdumm #DeepFake #Hoax #Plandemie  https://t.co/CfzS3OzWHz	488615658	abusive	abusive	nan	nan
1293506627522502656	@aidler @science63424214 @MalteLehming @Augstein IFR ist nicht zu 50% eine Vermutung. Es gibt Konfidenzintervalle. Wieso brauchen Sie einen Impfstoff für eine Infektionskrankheit, die über 99% überleben, um wieder normal leben zu können? Zumal das med. Sterbealter 82 Jahre ist und die Impfung (wie bei Influenza) nur 50% wirkt.	2276790485	not	nan	not	nan
1322590225634308096	Er hat auch die Corona-Rebellen Düsseldorf interviewt, den MdL Fiechtner aus BW, war auf den August-Demos in Berlin und ist persoenlich bekannt mit einigen #querdenken-Persönlichkeiten.  Mit Gordon Pankalla ist er per du und sehr eng bekannt.  Samuel Eckert hat er auch interviewt	1303783097637449728	not	not	indifferent	not
